id,popularity,vote_count,genre_ids,title,vote_average,release_date
tt1225822,11.711,368,[35],extract,5.8,2009-09-03
tt0850677,11.71,50,"[18, 27, 10749]",jack & diane,4.1,2012-11-02
tt2555426,11.708,77,"[18, 10752]",company of heroes,5.5,2013-02-25
tt5736592,11.707,116,"[27, 9648, 53]",sam was here,5.4,2016-09-27
tt0405676,11.707,183,"[18, 53]",all the kings men,5.9,2006-09-10
tt0268995,11.706,458,"[35, 18, 10749]",the majestic,6.7,2001-12-21
tt1369706,11.703,796,"[27, 53]",the ward,5.8,2010-09-13
tt0457090,11.703,49,"[28, 12, 53]",the marksman,4.1,2005-01-01
tt1694020,11.701,481,[35],the guilt trip,5.5,2012-12-19
tt0360985,11.7,151,"[14, 16, 35, 878, 10751]",the ghost of lord farquaad,5.7,2003-05-23
tt0489007,11.699000000000002,180,"[10770, 35, 10751, 10749]",cow belles,5.5,2006-03-24
tt0455805,11.698,109,"[35, 18, 10749]",then she found me,5.4,2007-09-07
tt0240515,11.697,251,[35],freddy got fingered,4.5,2001-04-18
tt1828970,11.696,159,"[27, 53, 9648]",evidence,5.6,2013-07-19
tt1504403,11.694,206,"[27, 53]",husk,5.8,2011-01-28
tt2103217,11.689,584,[27],maniac,5.9,2012-12-26
tt6684884,11.686,73,"[35, 18]",ladies in black,6.8,2018-10-18
tt3920782,11.684,32,"[14, 10751]",lifesize 2,6.3,2018-12-02
tt5843670,11.682,86,"[28, 27]",the stakelander,5.5,2016-10-14
tt5460522,11.68,32,[18],jt leroy,5.6,2019-04-26
tt4805316,11.68,253,"[27, 18, 14, 9648]",a dark song,6.1,2016-10-14
tt3627704,11.679,84,"[14, 27, 878]",phantasm ravager,5.1,2016-10-07
tt0380066,11.678,142,"[27, 9648, 53]",the woods,5.6,2006-09-25
tt0775529,11.675999999999998,217,[18],the savages,6.8,2007-01-19
tt0762114,11.675999999999998,626,[35],license to wed,5.6,2007-07-04
tt2326554,11.675,528,"[27, 10749]",a girl walks home alone at night,6.9,2014-01-19
tt0323120,11.675,180,"[18, 10749]",loving annabelle,6.3,2007-05-24
tt1791614,11.673,178,"[35, 18]",struck by lightning,6.3,2012-04-20
tt0364751,11.673,407,"[28, 12, 35, 53]",without a paddle,5.5,2004-08-20
tt1336006,11.671,157,"[35, 27]",the revenant,6.2,2009-08-16
tt5716848,11.666,77,[35],wheres the money,6.0,2017-10-20
tt0242998,11.666,335,"[27, 53]",valentine,5.4,2001-02-01
tt2272918,11.66,192,[10749],flying home,5.9,2014-04-02
tt1551630,11.66,102,"[80, 53]",pawn,5.6,2013-04-23
tt1862079,11.66,950,"[35, 10749, 878, 18]",safety not guaranteed,6.9,2012-06-08
tt3560148,11.657,107,"[35, 27, 53]",fear inc,5.7,2016-04-15
tt4685096,11.655,90,"[28, 27, 878]",3headed shark attack,3.8,2015-10-09
tt1958043,11.655,201,"[27, 53]",the houses october built,5.1,2014-10-10
tt0383028,11.655,811,[18],synecdoche new york,7.6,2008-10-24
tt4271918,11.654000000000002,92,"[18, 80, 53, 10770, 9648]",an inspector calls,7.5,2015-09-13
tt2370248,11.654000000000002,886,[18],short term 12,7.8,2013-08-23
tt0384286,11.654000000000002,334,"[27, 53]",cry wolf,5.7,2005-09-16
tt0378230,11.65,169,"[12, 16, 10751]",the land before time x the great longneck migration,6.2,2003-12-02
tt0770806,11.65,78,"[28, 12, 18, 53]",the contractor,5.7,2007-07-10
tt5076184,11.649,52,"[18, 10749, 10770]",harvest moon,6.1,2015-10-10
tt1977895,11.646,209,"[27, 9648, 53]",resolution,6.3,2012-04-20
tt0951335,11.646,229,"[27, 53]",the new daughter,5.1,2009-12-18
tt0469263,11.645,224,"[12, 35, 18, 878]",the astronaut farmer,6.2,2006-10-15
tt0455323,11.644,170,[18],being flynn,6.2,2012-03-02
tt0308055,11.643,253,[18],bobby,6.5,2006-09-05
tt1726589,11.642,102,[35],l!fe happens,5.4,2011-06-18
tt0343121,11.639,79,"[99, 10402]",tupac resurrection,7.9,2003-11-14
tt1548635,11.638,36,[27],siren,4.0,2010-11-11
tt0775362,11.638,81,"[18, 14, 10770]",fallen,7.0,2006-07-23
tt0338466,11.638,442,[35],stuck on you,5.3,2003-12-10
tt3239442,11.637,215,"[10749, 35]",the 10 year plan,6.7,2014-09-06
tt3759298,11.636,60,"[18, 10749]",ashes in the snow,6.8,2018-10-12
tt1436432,11.633,36,"[28, 12, 878, 10770]",megafault,5.3,2009-10-10
tt0422295,11.633,186,"[18, 9648, 10749]",fur an imaginary portrait of diane arbus,6.2,2006-08-30
tt4083572,11.629,158,"[9648, 53]",urge,4.3,2016-02-14
tt1815708,11.627,130,"[28, 80, 18, 9648]",freelancers,5.0,2012-08-10
tt1242447,11.626,127,"[35, 10751]",nativity!,6.2,2009-11-27
tt2094018,11.623,519,"[18, 53]",hours,6.7,2013-11-29
tt4501454,11.621,250,"[35, 18]",the meddler,5.9,2016-04-05
tt3405276,11.621,157,"[16, 35, 10751, 878]",puppy,7.2,2013-12-10
tt9165664,11.62,46,"[18, 10770]",love you to death,8.4,2019-01-26
tt4680980,11.619000000000002,189,"[18, 53]",lavender,5.5,2016-11-04
tt2224455,11.618,232,"[28, 16]",superman vs the elite,6.8,2012-06-12
tt8228172,11.617,67,"[28, 27, 53]",the furies,5.8,2019-04-12
tt1212454,11.615,78,"[35, 18, 10749, 10751]",an invisible sign,5.0,2010-10-06
tt0289408,11.615,144,"[28, 16, 10751]",the powerpuff girls movie,6.2,2002-07-03
tt0443496,11.615,103,"[18, 53]",edmond,6.0,2005-08-31
tt2980210,11.614,788,"[35, 18]",a hologram for the king,5.8,2016-04-22
tt1959332,11.613,310,"[27, 53]",american mary,6.1,2012-05-31
tt0401815,11.612,155,"[14, 27, 53]",tamara,5.3,2005-05-12
tt0838221,11.607,2148,"[12, 18, 35]",the darjeeling limited,7.2,2007-09-07
tt1598822,11.602,1618,"[35, 10749]",new years eve,5.9,2011-12-08
tt4368496,11.6,53,"[35, 10749, 10770]",bridal wave,6.4,2015-10-08
tt1194417,11.6,183,"[80, 35, 18]",casino jack,5.9,2010-09-16
tt7208564,11.599,123,"[35, 27]",blood fest,5.5,2018-08-17
tt0261289,11.599,191,"[35, 10749]",serving sara,5.4,2002-08-23
tt2345112,11.597,263,"[36, 18]",parkland,6.1,2013-10-02
tt0466839,11.591,259,"[35, 18, 10749]",i could never be your woman,5.9,2007-05-11
tt5653444,11.587,120,"[35, 10770]",the swap,6.9,2016-10-07
tt0285742,11.587,579,"[18, 10749]",monsters ball,6.7,2001-06-07
tt1995390,11.585,351,[53],our kind of traitor,6.0,2016-05-05
tt0246677,11.581,155,"[18, 53, 10749, 80]",heaven,6.6,2002-02-06
tt7073710,11.579,125,[53],what keeps you alive,5.8,2018-01-04
tt0455782,11.575,197,"[28, 12, 18, 53]",the hunting party,6.6,2007-09-03
tt1194263,11.572,173,"[35, 18, 9648]",get low,6.7,2010-07-30
tt0496634,11.572,94,"[18, 36]",the countess,5.8,2009-06-25
tt5591666,11.569,230,"[27, 53]",the domestics,6.0,2018-08-23
tt0236348,11.569,182,"[35, 10402]",josie and the pussycats,5.6,2001-04-06
tt4827922,11.568,45,"[28, 18, 53]",the parts you lose,6.2,2019-03-14
tt1146438,11.568,293,"[28, 12, 35, 14]",the librarian the curse of the judas chalice,6.2,2008-10-25
tt2292959,11.567,170,"[18, 53]",the canyons,4.6,2013-07-29
tt0134630,11.564,92,"[35, 18, 10402]",duets,5.8,2000-09-09
tt0278736,11.562,122,[99],stanley kubrick a life in pictures,7.5,2001-05-02
tt3612320,11.561,177,"[27, 53]",within,5.3,2016-10-18
tt0365485,11.56,280,"[28, 35, 80, 18, 53]",the matador,6.3,2005-05-12
tt1131729,11.559,1504,"[18, 35]",the boat that rocked,7.3,2009-04-01
tt1118511,11.558,280,"[16, 35, 80, 9648, 10751]",a matter of loaf and death,7.1,2008-12-03
tt1629757,11.557,397,[18],chasing mavericks,7.1,2012-10-25
tt0176783,11.557,141,"[18, 9648, 53]",gossip,5.6,2000-04-21
tt0328538,11.556,1023,[18],thirteen,6.4,2003-08-20
tt1059793,11.555,74,"[16, 35, 10751]",garfield gets real,5.1,2007-09-30
tt3011960,11.550999999999998,328,"[80, 9648, 53]",hangman,5.6,2017-12-22
tt0462229,11.55,173,"[28, 35, 80]",code name the cleaner,5.2,2007-01-05
tt0373926,11.55,905,"[80, 53]",the interpreter,6.3,2005-04-08
tt2347569,11.548,916,"[35, 18]",frances ha,7.4,2013-05-17
tt3387266,11.547,364,"[18, 36]",a united kingdom,6.8,2016-11-25
tt0330111,11.547,36,[35],the calcium kid,5.7,2004-01-01
tt8074486,11.546,32,"[27, 53]",the row,4.6,2018-07-27
tt4510398,11.545,74,[28],4got10,5.4,2015-09-11
tt1667321,11.543,239,"[18, 10749]",on chesil beach,6.2,2018-01-19
tt1764183,11.543,560,"[18, 53]",arbitrage,6.3,2012-09-14
tt0218864,11.543,67,"[35, 10749]",buying the cow,5.4,2002-06-08
tt0880578,11.539,525,"[9648, 53]",untraceable,6.0,2008-01-22
tt1935089,11.537,90,"[18, 10749]",blind,5.7,2017-07-14
tt3454066,11.534,125,"[16, 35, 10751]",minions training wheels,7.0,2013-12-10
tt1984153,11.533,327,"[18, 27]",excision,6.1,2012-09-12
tt0362478,11.531,1225,"[53, 878]",the box,5.5,2009-09-17
tt0302674,11.53,183,"[9648, 18, 12]",gerry,6.2,2002-09-20
tt2545118,11.528,801,[99],blackfish,7.9,2013-06-07
tt4823992,11.522,116,"[18, 27, 9648]",the bad seed,6.9,2018-09-09
tt0208874,11.522,140,"[18, 53]",the contender,6.7,2000-10-13
tt2957760,11.518,182,"[28, 12, 80, 18, 53]",extortion,6.1,2017-01-02
tt3748440,11.515999999999998,195,[35],blue mountain state the rise of thadland,5.6,2016-02-02
tt1522835,11.515999999999998,65,"[14, 18, 27, 28, 53, 9648]",sherlock holmes,5.3,2010-01-26
tt1829012,11.515,270,"[80, 18, 9648, 53]",passion,5.3,2012-09-07
tt0844286,11.515,399,"[12, 35, 18, 10749]",the brothers bloom,6.6,2008-09-09
tt1664894,11.514,188,"[99, 10751]",cave of forgotten dreams,7.3,2010-09-10
tt1059905,11.512,101,"[35, 18, 10751]",the clique,5.6,2008-11-11
tt9204606,11.511,48,[99],life overtakes me,6.3,2019-01-26
tt1226753,11.51,526,"[18, 53]",the debt,6.6,2010-09-30
tt1341188,11.509,653,"[35, 18, 10749]",how do you know,5.2,2010-12-17
tt0299930,11.509,289,"[18, 35]",gigli,3.9,2003-08-01
tt0326856,11.508,343,[35],envy,4.8,2004-04-30
tt0138524,11.507,923,"[35, 80, 10749]",intolerable cruelty,5.9,2003-09-02
tt6152554,11.505999999999998,34,[99],do you trust this computer,7.2,2018-04-05
tt1140941,11.505,134,"[80, 53]",joy ride 2 dead ahead,5.5,2008-10-07
tt2758904,11.504,118,[35],search party,5.3,2014-10-30
tt1018818,11.504,195,"[35, 80]",assassination of a high school president,5.9,2008-01-17
tt0420223,11.502,1532,"[35, 18, 14, 10749]",stranger than fiction,7.2,2006-09-09
tt1640218,11.501,73,[27],evidence,5.3,2011-02-28
tt0192614,11.501,353,"[80, 18, 53]",the skulls,5.6,2000-03-31
tt2246565,11.5,129,"[35, 99, 36]",an honest liar,7.4,2014-04-18
tt2908856,11.499,178,"[10749, 35, 18]",my old lady,6.2,2014-09-09
tt3643208,11.499,67,"[28, 16, 10770]",batman strange days,7.1,2014-04-09
tt2614684,11.499,758,"[53, 28, 18, 10752]",71,6.8,2014-08-04
tt0389328,11.496,137,"[28, 12, 27, 53]",rise blood hunter,4.9,2007-04-28
tt1478964,11.495,1411,"[28, 35, 878]",attack the block,6.4,2011-05-12
tt0270846,11.494000000000002,91,"[35, 10751]",superbabies baby geniuses 2,2.7,2004-08-27
tt5710514,11.493,812,"[35, 80, 18, 53]",i dont feel at home in this world anymore,6.5,2017-01-19
tt2238050,11.493,568,"[18, 53]",white bird in a blizzard,6.2,2014-08-14
tt1699746,11.491,138,"[35, 14, 10749, 10751, 10770]",christmas cupid,5.9,2010-12-12
tt1758795,11.49,732,"[35, 10749]",the to do list,5.7,2013-07-24
tt0362270,11.488,1770,"[12, 35, 18]",the life aquatic with steve zissou,7.2,2004-12-10
tt2209418,11.487,1448,"[18, 10749]",before midnight,7.5,2013-04-05
tt2099556,11.487,211,"[27, 878]",antiviral,5.9,2012-09-19
tt0279781,11.486,140,[35],sorority boys,5.1,2002-03-22
tt3910736,11.485,93,"[28, 12, 35, 80, 53]",gun shy,4.8,2017-09-08
tt1318517,11.483,669,"[12, 35, 18, 14]",the man who killed don quixote,6.9,2018-05-19
tt0810988,11.481,270,"[18, 14, 9648, 878, 53]",the nines,6.0,2007-01-21
tt0458522,11.48,36,"[18, 36, 10402]",el cantante,5.9,2006-09-12
tt0456020,11.476,123,"[28, 12, 18, 53]",waist deep,6.4,2006-06-23
tt0301454,11.474,260,"[28, 12, 35, 10751]",inspector gadget 2,4.0,2003-03-11
tt0892899,11.473,152,"[28, 12, 27]",outpost,6.0,2008-03-11
tt5292624,11.472,34,"[35, 18, 10749]",little bitches,5.4,2018-01-23
tt0835418,11.472,103,[35],the babymakers,5.1,2012-08-03
tt0375210,11.472,548,"[18, 27, 53]",white noise,5.6,2005-01-07
tt6089700,11.47,39,"[27, 53]",the hatred,4.9,2017-11-29
tt1655460,11.47,875,"[35, 10749]",wanderlust,5.5,2012-02-23
tt0466766,11.47,79,"[35, 27]",drive thru,4.8,2007-05-29
tt0364955,11.469,141,"[35, 18]",art school confidential,6.1,2006-05-05
tt3268458,11.466,295,"[80, 99]",the internets own boy the story of aaron swartz,7.9,2014-06-27
tt0418131,11.464,90,"[35, 10751]",the sandlot 2,5.3,2005-05-03
tt0161083,11.462,161,"[28, 35]",whats the worst that could happen,5.2,2001-05-31
tt1933667,11.456,350,"[80, 18, 36, 53]",the wizard of lies,6.5,2017-05-21
tt1436559,11.455,136,"[35, 10749]",love wedding marriage,5.2,2011-06-03
tt1197628,11.455,442,"[35, 80, 18]",observe and report,5.4,2009-04-10
tt1019452,11.451,1320,"[35, 18]",a serious man,6.8,2009-09-30
tt0160009,11.451,305,"[28, 12, 80]",the art of war,5.8,2000-08-23
tt0494716,11.451,144,"[35, 18, 10751, 10770]",read it and weep,5.5,2006-07-21
tt4951982,11.445,321,"[28, 18, 36, 53]",kursk,6.8,2018-11-07
tt1486190,11.445,286,"[35, 10749]",tamara drewe,5.9,2010-07-14
tt2071550,11.44,467,"[27, 9648, 53]",open grave,5.9,2013-08-13
tt1423995,11.439,437,"[18, 53]",stone,5.2,2010-10-07
tt0865554,11.439,138,[18],the informers,4.6,2008-11-05
tt2555736,11.438,497,"[18, 35]",the second best exotic marigold hotel,6.4,2015-02-26
tt0157472,11.438,183,"[12, 878, 53, 10751]",clockstoppers,5.1,2002-03-17
tt4372240,11.437,75,[99],78/52,7.5,2017-10-13
tt0291341,11.437,354,"[35, 18]",mean machine,6.2,2001-12-26
tt4560008,11.436,220,"[35, 18, 14, 10749]",this beautiful fantastic,7.3,2016-10-20
tt1710417,11.436,101,[35],lola versus,5.0,2012-04-24
tt0460810,11.433,152,[35],the great buck howard,6.0,2008-01-18
tt0160184,11.428,340,"[28, 27, 53]",dtox,5.6,2002-01-04
tt1084950,11.427,365,[18],rachel getting married,6.3,2008-10-03
tt0222851,11.427,222,"[80, 18, 53]",brother,7.0,2000-09-09
tt0415856,11.425,64,"[18, 10402]",hounddog,6.4,2007-01-22
tt7339248,11.424,311,"[28, 35, 18, 53]",the art of selfdefense,6.5,2019-07-12
tt0844671,11.424,106,[35],college,4.7,2008-08-28
tt0483726,11.424,272,"[35, 18, 53, 10749]",man of the year,5.9,2006-10-09
tt3859272,11.421,188,"[35, 27]",tragedy girls,5.9,2017-10-20
tt1715336,11.421,415,"[53, 18]",mindscape,6.6,2013-10-13
tt0242888,11.421,102,"[18, 10749]",the sleeping dictionary,6.6,2003-01-31
tt0466816,11.419,95,"[35, 18, 53]",hallam foe,6.6,2007-02-16
tt0247425,11.417,193,"[18, 53]",in the bedroom,6.9,2001-11-23
tt4061196,11.414,72,"[18, 10749]",until forever,7.5,2016-10-20
tt2924442,11.414,117,"[9648, 27, 53]",the pact ii,5.0,2014-09-05
tt0260320,11.414,73,"[35, 878]",replikate,5.6,2002-01-29
tt2322517,11.413,78,[53],mojave,4.9,2015-04-18
tt0328099,11.413,163,"[35, 80]",malibus most wanted,5.2,2003-04-10
tt1531901,11.412,571,"[18, 14, 53]",byzantium,6.3,2012-09-09
tt1029120,11.41,117,"[35, 18]",henry poole is here,5.9,2008-08-15
tt1977894,11.409,125,"[99, 10402]",queen days of our lives,8.1,2011-05-29
tt1626201,11.409,38,"[28, 14, 27, 53]",red werewolf hunter,4.4,2010-10-30
tt1549572,11.408,1053,"[18, 878]",another earth,6.7,2011-07-22
tt1368858,11.404000000000002,79,[18],the forger,6.0,2012-07-03
tt0443489,11.404000000000002,668,"[18, 10402]",dreamgirls,6.8,2006-12-25
tt1379177,11.401,349,"[80, 18, 53]",the disappearance of alice creed,6.5,2009-09-12
tt2305051,11.399,1739,[18],wild,7.0,2014-01-16
tt1047494,11.399,76,"[35, 18, 10749]",meet the browns,6.7,2008-03-21
tt0433383,11.398,609,"[18, 36]",good night and good luck,7.1,2005-09-16
tt1311060,11.397,164,[35],acod,5.5,2013-10-03
tt1196948,11.397,441,"[28, 35, 18, 53, 10749]",charlie countryman,6.5,2013-02-09
tt0312549,11.397,178,"[18, 80, 53]",veronica guerin,6.7,2003-07-11
tt1620446,11.396,561,"[16, 10751]",day & night,7.7,2010-06-17
tt2088950,11.395,130,[18],the show,5.8,2017-09-21
tt1625346,11.395,832,"[35, 18]",young adult,5.6,2011-12-09
tt0795493,11.394,512,"[80, 18]",cassandras dream,6.2,2007-06-18
tt2891174,11.39,495,[18],99 homes,6.8,2014-10-09
tt4526546,11.387,104,"[18, 53]",edge of winter,5.8,2016-07-31
tt2268573,11.387,96,"[27, 878]",stranded,3.6,2013-05-22
tt1625340,11.387,126,[18],the client list,5.6,2010-07-19
tt0437405,11.383,200,"[35, 18]",paper man,6.3,2009-06-15
tt6269658,11.380999999999998,34,"[16, 12, 10751, 35]",monster island,5.5,2017-07-21
tt1839591,11.380999999999998,59,[28],recoil,5.4,2011-01-01
tt3212232,11.378,426,"[28, 80, 18, 53]",i am wrath,5.3,2016-04-14
tt4234734,11.378,60,"[18, 10770]",babysitters black book,5.7,2015-02-21
tt0202402,11.378,160,"[35, 18, 10749]",whatever it takes,5.6,2000-03-31
tt0257756,11.378,450,"[18, 9648, 53, 80]",high crimes,6.2,2002-04-05
tt2557276,11.376,108,"[10752, 12]",against the sun,6.8,2014-11-22
tt4054654,11.373,223,"[18, 80, 53]",dog eat dog,5.0,2016-11-04
tt0427944,11.37,1438,"[35, 18]",thank you for smoking,7.2,2005-03-17
tt1389096,11.367,603,"[28, 35, 53]",stand up guys,5.9,2012-12-14
tt4481066,11.365,119,[18],giant little ones,7.5,2019-03-15
tt3804114,11.365,73,[878],halo nightfall,6.7,2014-02-05
tt2460976,11.363,62,"[35, 10749, 10770]",love at the christmas table,5.9,2012-11-25
tt0457437,11.363,35,"[16, 10751]",poohs heffalump halloween movie,5.9,2005-09-13
tt1566648,11.362,95,[99],"waiting for ""superman""",7.0,2010-09-24
tt2198956,11.361,119,"[18, 53]",coldwater,6.7,2013-03-10
tt0448114,11.361,50,"[28, 12, 53]",shadow man,4.5,2006-09-06
tt2667918,11.36,100,"[35, 18]",about alex,6.4,2014-08-08
tt7394674,11.358,61,[27],blood quantum,5.8,2019-09-05
tt5034122,11.358,56,[10749],cruise,6.1,2018-09-28
tt1645131,11.358,432,"[18, 10749]",romeo & juliet,6.7,2013-09-12
tt0872230,11.356,323,"[27, 9648]",my soul to take,5.4,2010-10-08
tt0827573,11.353,162,"[878, 10770]",doctor who the runaway bride,7.9,2006-12-25
tt0464196,11.353,337,"[35, 27, 53]",severance,6.4,2006-05-19
tt1560954,11.352,63,"[28, 80, 53]",gun,5.4,2010-06-10
tt2756032,11.35,433,"[35, 18, 10749]",the one i love,6.9,2014-08-08
tt1083462,11.348,67,[35],mardi gras spring break,5.0,2011-09-23
tt5990474,11.347,199,[18],columbus,7.1,2017-08-04
tt8106596,11.343,36,[99],the legend of cocaine island,6.5,2018-04-20
tt3894312,11.343,122,"[27, 53]",the remains,4.7,2016-08-05
tt5213744,11.343,95,[10751],jessica darlings it list,5.5,2016-06-21
tt1100051,11.343,97,"[80, 27]",bereavement,5.1,2010-07-16
tt0323944,11.342,255,"[18, 36]",shattered glass,6.9,2003-11-14
tt2570858,11.341,202,"[18, 9648, 10749]",the duke of burgundy,6.4,2014-10-18
tt3093522,11.341,69,[18],cymbeline,3.9,2014-09-03
tt4118606,11.34,106,"[14, 27, 9648, 878, 53]",the curse of sleeping beauty,4.2,2016-05-05
tt2933544,11.34,208,[18],5 flights up,6.0,2014-09-05
tt0180734,11.34,307,[18],hardball,6.4,2001-09-14
tt4447108,11.338,36,[53],level up,5.0,2016-08-26
tt2545428,11.338,154,"[12, 99]",meru,7.4,2015-01-25
tt1027862,11.337,151,"[18, 35]",swing vote,5.8,2008-08-01
tt3096858,11.335,80,"[35, 27, 53]",theyre watching,5.5,2016-03-25
tt4416518,11.335,41,[53],shark lake,3.7,2015-10-02
tt1434435,11.335,242,"[80, 53]",mothers day,6.3,2010-09-23
tt9026184,11.334,90,"[27, 53]",girl on the third floor,4.8,2019-10-25
tt1605798,11.332,125,[18],effie gray,6.0,2014-03-08
tt0380599,11.329,844,"[80, 18, 10751]",oliver twist,6.7,2005-09-23
tt1334585,11.328,476,"[16, 10751]",burn·e,7.6,2008-11-17
tt0283139,11.328,231,[18],white oleander,7.3,2002-10-11
tt2084989,11.323,516,"[18, 878]",upstream color,6.5,2013-04-05
tt1289403,11.321,876,"[18, 36, 10749]",the guernsey literary & potato peel pie society,7.6,2018-04-19
tt4139124,11.321,754,"[28, 35]",keanu,6.1,2016-04-21
tt1232207,11.32,365,[99],capitalism a love story,7.1,2009-09-06
tt0806165,11.32,206,"[10749, 35, 18]",the ramen girl,6.1,2008-02-08
tt0337876,11.319,406,"[18, 9648, 10749]",birth,5.9,2004-10-29
tt1020072,11.318,1680,"[36, 18]",selma,7.5,2014-12-25
tt1235187,11.316,307,"[18, 10749, 10752]",where hands touch,8.1,2018-09-14
tt5628902,11.316,54,"[27, 878]",rabid,4.4,2019-12-13
tt3416742,11.315,2255,"[35, 27]",what we do in the shadows,7.6,2014-06-19
tt0476995,11.315,130,"[28, 35, 10751]",firehouse dog,5.9,2007-04-04
tt0439289,11.307,164,"[35, 18]",running with scissors,5.9,2006-10-27
tt0493451,11.306,57,"[27, 53]",the skeptic,5.4,2009-05-01
tt3521134,11.305,179,"[99, 36]",the look of silence,8.1,2014-08-30
tt1877543,11.305,121,"[27, 53]",247°f,5.2,2011-09-01
tt0265459,11.303,1040,[53],one hour photo,6.6,2002-08-21
tt8359816,11.3,308,[18],sorry we missed you,7.5,2019-10-04
tt1833846,11.3,44,"[35, 10749]",eating out the open weekend,5.8,2011-10-08
tt0901507,11.297,144,"[28, 12, 80, 18, 53]",rise of the footsoldier,6.5,2007-09-07
tt1990314,11.296,738,"[35, 80, 18, 878]",robot & frank,6.9,2012-08-16
tt0999913,11.295,321,"[18, 53]",straw dogs,5.8,2011-09-16
tt0278295,11.294,104,"[28, 12, 35]",all about the benjamins,6.1,2002-03-08
tt0929629,11.294,275,"[12, 878, 10770]",stargate continuum,6.9,2008-07-29
tt4255110,11.293,148,"[18, 27, 53]",contracted phase ii,5.3,2015-07-05
tt0314676,11.293,81,"[35, 80, 10402, 9648]",the singing detective,5.4,2003-10-24
tt1658851,11.292,150,"[35, 18, 36, 10751]",toast,6.5,2010-12-30
tt4554212,11.291,38,"[18, 36]",milada,7.0,2017-11-02
tt0168786,11.291,279,"[18, 10749]",antwone fisher,6.9,2002-12-19
tt0295254,11.291,236,"[27, 53]",feardotcom,3.6,2002-08-09
tt0181151,11.288,104,"[35, 18, 878, 10749]",what planet are you from,5.5,2000-03-03
tt2471626,11.287,45,"[99, 10402]",freddie mercury the great pretender,7.5,2012-09-25
tt0402057,11.284,140,"[28, 12, 18, 14]",beowulf & grendel,5.8,2005-09-14
tt6303866,11.282,369,"[18, 10749]",beach rats,5.9,2017-08-25
tt0210294,11.282,45,"[12, 14, 878, 10751]",snow queen,6.4,2002-01-04
tt1839642,11.281,91,"[18, 10749]",the face of love,6.2,2013-10-25
tt2345567,11.281,373,"[27, 9648, 53]",haunter,6.0,2013-10-17
tt1172233,11.28,757,[18],whip it,6.7,2009-04-09
tt2035630,11.279000000000002,91,[18],starlet,6.9,2012-11-09
tt2291540,11.278,297,"[18, 36]",my friend dahmer,6.4,2017-11-03
tt0476991,11.278,66,"[14, 10749]",were the world mine,6.4,2008-06-24
